support,itemset,GROUP_1,GROUP_2,HealthInsuranceCoverageRecode,HealthInsuranceCoverageRecode_group1,HealthInsuranceCoverageRecode_group2,HealthInsuranceCoverageRecode_div,length,support_count,condition
0.13464,"frozenset({'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'Age=50.00-64.00', 'CitizenshipStatus=Born in the U.S.'})",4195,6732,0.8982471776589424,0.8750893921334922,0.8982471776589424,0.023157785525450114,5,6732.0,True
0.13464,"frozenset({'Age=50.00-64.00', 'CitizenshipStatus=Born in the U.S.', 'RaceEthnicity=White alone', 'WithADisability=no'})",4195,6732,0.8982471776589424,0.8750893921334922,0.8982471776589424,0.023157785525450114,4,6732.0,True
0.13458,"frozenset({'Region=Midwest', 'WithADisability=no', 'Nativity=yes'})",3469,6729,0.9252489225739338,0.9017007783222831,0.9252489225739338,0.023548144251650638,3,6729.0,True
0.1337,"frozenset({'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.', 'Age=34.00-50.00', 'Nativity=yes'})",4192,6685,0.8553477935676889,0.8163167938931297,0.8553477935676889,0.03903099967455914,4,6685.0,True
0.1337,"frozenset({'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.', 'Age=34.00-50.00'})",4192,6685,0.8553477935676889,0.8163167938931297,0.8553477935676889,0.03903099967455914,3,6685.0,True
0.1335,"frozenset({'RelatedChild=no', 'Region=Northeast', 'RaceEthnicity=White alone', 'WithADisability=no'})",4033,6675,0.9273408239700375,0.9070171088519713,0.9273408239700375,0.020323715118066188,4,6675.0,True
0.1335,"frozenset({'Age=50.00-64.00', 'RelatedChild=no', 'Sex=Man', 'RaceEthnicity=White alone'})",5157,6675,0.8801498127340824,0.8625169672290092,0.8801498127340824,0.01763284550507327,4,6675.0,True
0.1334,"frozenset({'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Age=50.00-64.00', 'CitizenshipStatus=Born in the U.S.'})",4155,6670,0.9016491754122938,0.8779783393501805,0.9016491754122938,0.023670836062113287,5,6670.0,True
0.1334,"frozenset({'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'Age=50.00-64.00', 'CitizenshipStatus=Born in the U.S.'})",4155,6670,0.9016491754122938,0.8779783393501805,0.9016491754122938,0.023670836062113287,6,6670.0,True
0.13326,"frozenset({'Region=Midwest', 'CitizenshipStatus=Born in the U.S.', 'WithADisability=no'})",3440,6663,0.9258592225724148,0.9023255813953488,0.9258592225724148,0.023533641177066023,3,6663.0,True
0.13326,"frozenset({'Region=Midwest', 'CitizenshipStatus=Born in the U.S.', 'Nativity=yes', 'WithADisability=no'})",3440,6663,0.9258592225724148,0.9023255813953488,0.9258592225724148,0.023533641177066023,4,6663.0,True
0.13314,"frozenset({'Sex=Man', 'Nativity=no', 'WithADisability=no'})",5323,6657,0.6855941114616193,0.6404283298891602,0.6855941114616193,0.045165781572459096,3,6657.0,True
0.1328,"frozenset({'RelatedChild=no', 'StateCode=Texas', 'RaceEthnicity=White alone'})",4140,6640,0.7308734939759036,0.6444444444444445,0.7308734939759036,0.08642904953145913,3,6640.0,True
0.1328,"frozenset({'RelatedChild=no', 'StateCode=Texas', 'RaceEthnicity=White alone', 'Region=South'})",4140,6640,0.7308734939759036,0.6444444444444445,0.7308734939759036,0.08642904953145913,4,6640.0,True
0.1324,"frozenset({'StateCode=New York', 'Region=Northeast'})",3414,6620,0.923262839879154,0.8913298183948447,0.923262839879154,0.03193302148430932,2,6620.0,True
0.1324,frozenset({'StateCode=New York'}),3414,6620,0.923262839879154,0.8913298183948447,0.923262839879154,0.03193302148430932,1,6620.0,True
0.13224,"frozenset({'StateCode=Texas', 'Sex=Man'})",4604,6612,0.6929824561403509,0.618375325803649,0.6929824561403509,0.07460713033670197,2,6612.0,True
0.13224,"frozenset({'StateCode=Texas', 'Sex=Man', 'Region=South'})",4604,6612,0.6929824561403509,0.618375325803649,0.6929824561403509,0.07460713033670197,3,6612.0,True
0.1322,"frozenset({'WithADisability=no', 'MaritalStatus=Never Married', 'Age=17.00-34.00', 'Nativity=yes'})",3854,6610,0.8133131618759455,0.7672548002075765,0.8133131618759455,0.04605836166836896,4,6610.0,True
0.13208,"frozenset({'RelatedChild=no', 'Sex=Man', 'MaritalStatus=Never Married', 'Nativity=yes'})",4659,6604,0.8090551181102362,0.7814981755741576,0.8090551181102362,0.027556942536078655,4,6604.0,True
0.13204,"frozenset({'RelatedChild=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'Age=34.00-50.00'})",4104,6602,0.8700393820054529,0.8333333333333334,0.8700393820054529,0.03670604867211957,4,6602.0,True
0.13186,"frozenset({'RelatedChild=no', 'StateCode=California', 'Nativity=yes', 'Region=West'})",3388,6593,0.9240103139693614,0.8940377804014168,0.9240103139693614,0.029972533567944604,4,6593.0,True
0.13186,"frozenset({'RelatedChild=no', 'StateCode=California', 'Nativity=yes'})",3388,6593,0.9240103139693614,0.8940377804014168,0.9240103139693614,0.029972533567944604,3,6593.0,True
0.13186,"frozenset({'RelatedChild=no', 'Nativity=yes', 'Region=West'})",3388,6593,0.9240103139693614,0.8940377804014168,0.9240103139693614,0.029972533567944604,3,6593.0,True
0.13184,"frozenset({'Sex=Man', 'Nativity=yes', 'Age=17.00-34.00', 'WithADisability=no'})",4799,6592,0.8059769417475728,0.7816211710773078,0.8059769417475728,0.024355770670265064,4,6592.0,True
0.13182,"frozenset({'Region=Northeast', 'Sex=Man', 'WithADisability=no'})",4475,6591,0.9038082233348506,0.8844692737430168,0.9038082233348506,0.0193389495918338,3,6591.0,True
0.13172,"frozenset({'Region=West', 'RelatedChild=no', 'Sex=Man', 'WithADisability=no', 'StateCode=California'})",4845,6586,0.848314606741573,0.8202270381836946,0.848314606741573,0.028087568557878417,5,6586.0,True
0.13172,"frozenset({'RelatedChild=no', 'StateCode=California', 'Sex=Man', 'WithADisability=no'})",4845,6586,0.848314606741573,0.8202270381836946,0.848314606741573,0.028087568557878417,4,6586.0,True
0.13172,"frozenset({'RelatedChild=no', 'Sex=Man', 'Region=West', 'WithADisability=no'})",4845,6586,0.848314606741573,0.8202270381836946,0.848314606741573,0.028087568557878417,4,6586.0,True
0.13134,"frozenset({'WithADisability=no', 'Nativity=no', 'MaritalStatus=Married'})",4680,6567,0.7639713720115731,0.7108974358974359,0.7639713720115731,0.05307393611413713,3,6567.0,True
0.13128,"frozenset({'LanguageOtherThanEnglishSpokenAtHome=Spanish', 'Nativity=no', 'WithADisability=no'})",5378,6564,0.6275137111517367,0.5925994793603571,0.6275137111517367,0.034914231791379646,3,6564.0,True
0.13118,"frozenset({'Age=34.00-50.00', 'Sex=Man', 'RaceEthnicity=White alone'})",5157,6559,0.7807592620826346,0.7484971882877642,0.7807592620826346,0.03226207379487034,3,6559.0,True
0.13116,"frozenset({'Age=50.00-64.00', 'RaceEthnicity=White alone', 'MaritalStatus=Married'})",4211,6558,0.9089661482159195,0.8841130372833056,0.9089661482159195,0.024853110932613887,3,6558.0,True
0.13102,"frozenset({'Sex=Woman', 'WithADisability=no', 'MaritalStatus=Married'})",2077,6551,0.8961990535796062,0.8069330765527203,0.8961990535796062,0.08926597702688588,3,6551.0,True
0.1308,"frozenset({'RelatedChild=no', 'Age=50.00-64.00', 'RaceEthnicity=White alone', 'MaritalStatus=Married'})",4196,6540,0.9100917431192661,0.8856053384175405,0.9100917431192661,0.024486404701725584,4,6540.0,True
0.13062,"frozenset({'RelatedChild=no', 'WithADisability=no', 'Sex=Woman', 'MaritalStatus=Married'})",2071,6531,0.896799877507273,0.8078223080637373,0.896799877507273,0.08897756944353563,4,6531.0,True
0.13012,"frozenset({'RelatedChild=no', 'WithADisability=no', 'Nativity=no', 'MaritalStatus=Married'})",4631,6506,0.7675991392560714,0.7151803066292377,0.7675991392560714,0.05241883262683367,4,6506.0,True
0.12996,"frozenset({'RelatedChild=no', 'Region=Northeast', 'Sex=Man'})",4689,6498,0.9127423822714681,0.8969929622520794,0.9127423822714681,0.015749420019388727,3,6498.0,True
0.12986,"frozenset({'StateCode=Texas', 'WithADisability=no', 'Nativity=yes'})",3244,6493,0.7865393500693054,0.6948212083847103,0.7865393500693054,0.09171814168459513,3,6493.0,True
0.12986,"frozenset({'StateCode=Texas', 'WithADisability=no', 'Nativity=yes', 'Region=South'})",3244,6493,0.7865393500693054,0.6948212083847103,0.7865393500693054,0.09171814168459513,4,6493.0,True
0.12972,"frozenset({'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Never Married', 'Age=17.00-34.00', 'WithADisability=no'})",3793,6486,0.8139068763490596,0.7682573161086211,0.8139068763490596,0.045649560240438425,4,6486.0,True
0.12972,"frozenset({'WithADisability=no', 'Nativity=yes', 'Age=17.00-34.00', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Never Married'})",3793,6486,0.8139068763490596,0.7682573161086211,0.8139068763490596,0.045649560240438425,5,6486.0,True
0.12958,"frozenset({'Age=50.00-64.00', 'Sex=Man', 'Nativity=yes'})",4837,6479,0.8873282914029943,0.8747157328922887,0.8873282914029943,0.01261255851070564,3,6479.0,True
0.12926,"frozenset({'RelatedChild=no', 'Sex=Man', 'MaritalStatus=Never Married', 'CitizenshipStatus=Born in the U.S.'})",4560,6463,0.8113879003558719,0.7839912280701754,0.8113879003558719,0.027396672285696533,4,6463.0,True
0.12926,"frozenset({'RelatedChild=no', 'Sex=Man', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Never Married'})",4560,6463,0.8113879003558719,0.7839912280701754,0.8113879003558719,0.027396672285696533,5,6463.0,True
0.12924,"frozenset({'Sex=Man', 'WithADisability=no', 'Nativity=yes', 'Age=17.00-34.00', 'CitizenshipStatus=Born in the U.S.'})",4714,6462,0.8067161869390281,0.7827747136190072,0.8067161869390281,0.023941473320020945,5,6462.0,True
0.12924,"frozenset({'Sex=Man', 'CitizenshipStatus=Born in the U.S.', 'Age=17.00-34.00', 'WithADisability=no'})",4714,6462,0.8067161869390281,0.7827747136190072,0.8067161869390281,0.023941473320020945,4,6462.0,True
0.12904,"frozenset({'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'Age=17.00-34.00'})",3933,6452,0.8405145691258524,0.8047292143401983,0.8405145691258524,0.035785354785654144,5,6452.0,True
0.12888,"frozenset({'RelatedChild=no', 'CitizenshipStatus=Born in the U.S.', 'Nativity=yes', 'Region=West'})",3312,6444,0.9242706393544382,0.8943236714975845,0.9242706393544382,0.02994696785685369,4,6444.0,True
0.12888,"frozenset({'RelatedChild=no', 'StateCode=California', 'CitizenshipStatus=Born in the U.S.', 'Region=West'})",3312,6444,0.9242706393544382,0.8943236714975845,0.9242706393544382,0.02994696785685369,4,6444.0,True
0.12888,"frozenset({'RelatedChild=no', 'CitizenshipStatus=Born in the U.S.', 'Region=West'})",3312,6444,0.9242706393544382,0.8943236714975845,0.9242706393544382,0.02994696785685369,3,6444.0,True
0.12888,"frozenset({'RelatedChild=no', 'StateCode=California', 'CitizenshipStatus=Born in the U.S.'})",3312,6444,0.9242706393544382,0.8943236714975845,0.9242706393544382,0.02994696785685369,3,6444.0,True
0.12888,"frozenset({'Region=West', 'RelatedChild=no', 'Nativity=yes', 'StateCode=California', 'CitizenshipStatus=Born in the U.S.'})",3312,6444,0.9242706393544382,0.8943236714975845,0.9242706393544382,0.02994696785685369,5,6444.0,True
0.12888,"frozenset({'Region=Northeast', 'Sex=Man', 'Nativity=yes'})",4265,6444,0.9203910614525139,0.9033997655334115,0.9203910614525139,0.016991295919102423,3,6444.0,True
0.12888,"frozenset({'RelatedChild=no', 'StateCode=California', 'CitizenshipStatus=Born in the U.S.', 'Nativity=yes'})",3312,6444,0.9242706393544382,0.8943236714975845,0.9242706393544382,0.02994696785685369,4,6444.0,True
0.12838,"frozenset({'RelatedChild=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'Age=34.00-50.00', 'CitizenshipStatus=Born in the U.S.'})",4003,6419,0.8727216077270603,0.8366225331001749,0.8727216077270603,0.03609907462688544,5,6419.0,True
0.12838,"frozenset({'RelatedChild=no', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.', 'Age=34.00-50.00'})",4003,6419,0.8727216077270603,0.8366225331001749,0.8727216077270603,0.03609907462688544,4,6419.0,True
0.12836,"frozenset({'RelatedChild=no', 'Region=Midwest', 'Nativity=yes'})",3662,6418,0.9287940168276722,0.9090660841070454,0.9287940168276722,0.019727932720626784,3,6418.0,True
0.12818,"frozenset({'RelatedChild=no', 'LanguageOtherThanEnglishSpokenAtHome=Spanish', 'Sex=Man', 'WithADisability=no'})",5514,6409,0.6606334841628959,0.6320275661951397,0.6606334841628959,0.028605917967756245,4,6409.0,True
0.12798,"frozenset({'Age=17.00-34.00', 'Sex=Man', 'RaceEthnicity=White alone'})",4832,6399,0.7673073917799657,0.7319950331125827,0.7673073917799657,0.035312358667382915,3,6399.0,True
0.12738,"frozenset({'StateCode=Texas', 'CitizenshipStatus=Born in the U.S.', 'WithADisability=no'})",3178,6369,0.7867797142408541,0.6954059156702328,0.7867797142408541,0.09137379857062133,3,6369.0,True
0.12738,"frozenset({'WithADisability=no', 'Nativity=yes', 'Region=South', 'StateCode=Texas', 'CitizenshipStatus=Born in the U.S.'})",3178,6369,0.7867797142408541,0.6954059156702328,0.7867797142408541,0.09137379857062133,5,6369.0,True
0.12738,"frozenset({'StateCode=Texas', 'CitizenshipStatus=Born in the U.S.', 'Nativity=yes', 'WithADisability=no'})",3178,6369,0.7867797142408541,0.6954059156702328,0.7867797142408541,0.09137379857062133,4,6369.0,True
0.12738,"frozenset({'WithADisability=no', 'StateCode=Texas', 'CitizenshipStatus=Born in the U.S.', 'Region=South'})",3178,6369,0.7867797142408541,0.6954059156702328,0.7867797142408541,0.09137379857062133,4,6369.0,True
0.12706,"frozenset({'RelatedChild=no', 'CitizenshipStatus=Born in the U.S.', 'Region=Midwest'})",3628,6353,0.9294821344246813,0.9098676957001103,0.9294821344246813,0.019614438724571026,3,6353.0,True
0.12706,"frozenset({'RelatedChild=no', 'CitizenshipStatus=Born in the U.S.', 'Region=Midwest', 'Nativity=yes'})",3628,6353,0.9294821344246813,0.9098676957001103,0.9294821344246813,0.019614438724571026,4,6353.0,True
0.12694,"frozenset({'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Age=17.00-34.00', 'CitizenshipStatus=Born in the U.S.'})",3873,6347,0.8416574759729006,0.806868060934676,0.8416574759729006,0.034789415038224636,5,6347.0,True
0.12694,"frozenset({'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'Age=17.00-34.00', 'CitizenshipStatus=Born in the U.S.'})",3873,6347,0.8416574759729006,0.806868060934676,0.8416574759729006,0.034789415038224636,6,6347.0,True
0.12688,"frozenset({'RelatedChild=no', 'Sex=Man', 'Nativity=no', 'WithADisability=no'})",5142,6344,0.6935687263556116,0.6501361338000778,0.6935687263556116,0.04343259255553378,4,6344.0,True
0.12686,"frozenset({'Age=50.00-64.00', 'Sex=Man', 'CitizenshipStatus=Born in the U.S.', 'Nativity=yes'})",4732,6343,0.8879079300015765,0.8755283178360102,0.8879079300015765,0.012379612165566378,4,6343.0,True
0.12686,"frozenset({'Age=50.00-64.00', 'Sex=Man', 'CitizenshipStatus=Born in the U.S.'})",4732,6343,0.8879079300015765,0.8755283178360102,0.8879079300015765,0.012379612165566378,3,6343.0,True
0.12674,"frozenset({'RelatedChild=no', 'LanguageOtherThanEnglishSpokenAtHome=Spanish', 'Nativity=no', 'WithADisability=no'})",5233,6337,0.6354741991478617,0.6015669787884579,0.6354741991478617,0.033907220359403856,4,6337.0,True
0.12652,"frozenset({'Region=Northeast', 'Sex=Man', 'CitizenshipStatus=Born in the U.S.'})",4195,6326,0.9208030350932659,0.9036948748510131,0.9208030350932659,0.017108160242252812,3,6326.0,True
0.12652,"frozenset({'Region=Northeast', 'Sex=Man', 'CitizenshipStatus=Born in the U.S.', 'Nativity=yes'})",4195,6326,0.9208030350932659,0.9036948748510131,0.9208030350932659,0.017108160242252812,4,6326.0,True
0.1261,"frozenset({'RelatedChild=no', 'StateCode=California', 'RaceEthnicity=White alone', 'WithADisability=no'})",3769,6305,0.8761300555114988,0.8299283629609976,0.8761300555114988,0.04620169255050122,4,6305.0,True
0.1261,"frozenset({'Region=West', 'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'StateCode=California'})",3769,6305,0.8761300555114988,0.8299283629609976,0.8761300555114988,0.04620169255050122,5,6305.0,True
0.1261,"frozenset({'RelatedChild=no', 'RaceEthnicity=White alone', 'Region=West', 'WithADisability=no'})",3769,6305,0.8761300555114988,0.8299283629609976,0.8761300555114988,0.04620169255050122,4,6305.0,True
0.1259,"frozenset({'Age=50.00-64.00', 'Sex=Man', 'Nativity=yes', 'RelatedChild=no'})",4737,6295,0.8965845909451946,0.8819928224614735,0.8965845909451946,0.014591768483721124,4,6295.0,True
0.12586,"frozenset({'RelatedChild=no', 'Age=34.00-50.00', 'Sex=Man', 'RaceEthnicity=White alone'})",4958,6293,0.796917209597966,0.764017749092376,0.796917209597966,0.032899460505590006,4,6293.0,True
0.12574,"frozenset({'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'MaritalStatus=Never Married'})",3809,6287,0.821854620645777,0.7771068521921765,0.821854620645777,0.04474776845360051,5,6287.0,True
0.12564,"frozenset({'Region=Midwest', 'RaceEthnicity=White alone', 'WithADisability=no'})",3385,6282,0.9178605539637058,0.8892171344165436,0.9178605539637058,0.028643419547162208,3,6282.0,True
0.12486,"frozenset({'CitizenshipStatus=Not a citizen of the U.S.', 'Nativity=no'})",4760,6243,0.5953868332532436,0.5378151260504201,0.5953868332532436,0.05757170720282345,2,6243.0,True
0.12486,frozenset({'CitizenshipStatus=Not a citizen of the U.S.'}),4760,6243,0.5953868332532436,0.5378151260504201,0.5953868332532436,0.05757170720282345,1,6243.0,True
0.12484,"frozenset({'RelatedChild=no', 'WithADisability=no', 'Region=Midwest'})",3677,6242,0.9075616789490548,0.8827848789774273,0.9075616789490548,0.024776799971627517,3,6242.0,True
0.12466,"frozenset({'Sex=Woman', 'MaritalStatus=Never Married'})",1243,6233,0.8832023102839724,0.7280772325020113,0.8832023102839724,0.15512507778196116,2,6233.0,True
0.12448,"frozenset({'RelatedChild=no', 'LanguageOtherThanEnglishSpokenAtHome=Spanish', 'RaceEthnicity=White alone', 'WithADisability=no'})",4719,6224,0.6805912596401028,0.6295825386734477,0.6805912596401028,0.0510087209666551,4,6224.0,True
0.12442,"frozenset({'RaceEthnicity=White alone', 'Nativity=yes', 'Age=34.00-50.00', 'WithADisability=no'})",3897,6221,0.8566146921716766,0.8170387477546831,0.8566146921716766,0.039575944416993525,4,6221.0,True
0.12442,"frozenset({'RelatedChild=no', 'StateCode=Florida', 'Region=South'})",3721,6221,0.809837646680598,0.7422735823703306,0.809837646680598,0.0675640643102674,3,6221.0,True
0.12442,"frozenset({'RelatedChild=no', 'StateCode=Florida'})",3721,6221,0.809837646680598,0.7422735823703306,0.809837646680598,0.0675640643102674,2,6221.0,True
0.1243,"frozenset({'RelatedChild=no', 'Sex=Man', 'WithADisability=no', 'Nativity=yes', 'Region=South'})",4507,6215,0.7913113435237329,0.7506101619702684,0.7913113435237329,0.04070118155346447,5,6215.0,True
0.12406,"frozenset({'StateCode=Texas', 'RaceEthnicity=White alone', 'Nativity=yes', 'Region=South'})",3104,6203,0.8046106722553603,0.7174613402061856,0.8046106722553603,0.08714933204917474,4,6203.0,True
0.12406,"frozenset({'StateCode=Texas', 'RaceEthnicity=White alone', 'Nativity=yes'})",3104,6203,0.8046106722553603,0.7174613402061856,0.8046106722553603,0.08714933204917474,3,6203.0,True
0.12386,"frozenset({'RelatedChild=no', 'Sex=Man', 'Nativity=yes', 'Age=17.00-34.00'})",4496,6193,0.8259325044404974,0.8042704626334519,0.8259325044404974,0.02166204180704545,4,6193.0,True
0.12354,"frozenset({'Age=>64.00', 'RaceEthnicity=White alone'})",2177,6177,0.9925530192650154,0.9857602204869086,0.9925530192650154,0.00679279877810679,2,6177.0,True
0.1235,"frozenset({'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Never Married'})",3747,6175,0.8236437246963563,0.7792900987456632,0.8236437246963563,0.04435362595069303,5,6175.0,True
0.1235,"frozenset({'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.', 'MaritalStatus=Never Married'})",3747,6175,0.8236437246963563,0.7792900987456632,0.8236437246963563,0.04435362595069303,6,6175.0,True
0.12332,"frozenset({'RelatedChild=no', 'Sex=Man', 'RaceEthnicity=White alone', 'Nativity=yes', 'Region=South'})",4388,6166,0.810898475510866,0.768003646308113,0.810898475510866,0.042894829202753004,5,6166.0,True
0.12324,"frozenset({'RelatedChild=no', 'Sex=Man', 'Nativity=yes', 'Age=50.00-64.00', 'CitizenshipStatus=Born in the U.S.'})",4634,6162,0.8972736124634859,0.8828226154510143,0.8972736124634859,0.014450997012471656,5,6162.0,True
0.12324,"frozenset({'Age=50.00-64.00', 'Sex=Man', 'CitizenshipStatus=Born in the U.S.', 'RelatedChild=no'})",4634,6162,0.8972736124634859,0.8828226154510143,0.8972736124634859,0.014450997012471656,4,6162.0,True
0.12294,frozenset({'WithADisability=yes'}),2776,6147,0.9038555392874573,0.8414985590778098,0.9038555392874573,0.06235698020964753,1,6147.0,True
0.1227,"frozenset({'StateCode=Florida', 'WithADisability=no'})",3482,6135,0.7942950285248573,0.7119471568064331,0.7942950285248573,0.08234787171842428,2,6135.0,True
0.1227,"frozenset({'StateCode=Florida', 'WithADisability=no', 'Region=South'})",3482,6135,0.7942950285248573,0.7119471568064331,0.7942950285248573,0.08234787171842428,3,6135.0,True
0.1227,"frozenset({'RaceEthnicity=White alone', 'Nativity=no'})",4441,6135,0.6904645476772616,0.6239585678901148,0.6904645476772616,0.06650597978714679,2,6135.0,True
0.12248,"frozenset({'RelatedChild=no', 'RaceEthnicity=White alone', 'Region=Midwest'})",3574,6124,0.9203135205747878,0.8942361499720202,0.9203135205747878,0.026077370602767602,3,6124.0,True
0.12244,"frozenset({'RelatedChild=no', 'StateCode=Texas', 'Nativity=yes', 'Region=South'})",3478,6122,0.8034955896765763,0.7374928119608971,0.8034955896765763,0.0660027777156792,4,6122.0,True
0.12244,"frozenset({'RelatedChild=no', 'StateCode=Texas', 'Nativity=yes'})",3478,6122,0.8034955896765763,0.7374928119608971,0.8034955896765763,0.0660027777156792,3,6122.0,True
0.1224,"frozenset({'StateCode=California', 'MaritalStatus=Married'})",3709,6120,0.8975490196078432,0.8552170396333243,0.8975490196078432,0.042331979974518874,2,6120.0,True
0.1224,"frozenset({'Region=West', 'StateCode=California', 'MaritalStatus=Married'})",3709,6120,0.8975490196078432,0.8552170396333243,0.8975490196078432,0.042331979974518874,3,6120.0,True
0.1224,"frozenset({'Region=West', 'MaritalStatus=Married'})",3709,6120,0.8975490196078432,0.8552170396333243,0.8975490196078432,0.042331979974518874,2,6120.0,True
0.12216,"frozenset({'Region=Northeast', 'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes'})",3655,6108,0.9335297969875573,0.9162790697674419,0.9335297969875573,0.017250727220115447,5,6108.0,True
0.1221,"frozenset({'StateCode=Texas', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.', 'Nativity=yes'})",3053,6105,0.8052416052416053,0.7186374058303309,0.8052416052416053,0.0866041994112744,4,6105.0,True
0.1221,"frozenset({'StateCode=Texas', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.', 'Region=South'})",3053,6105,0.8052416052416053,0.7186374058303309,0.8052416052416053,0.0866041994112744,4,6105.0,True
0.1221,"frozenset({'StateCode=Texas', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.'})",3053,6105,0.8052416052416053,0.7186374058303309,0.8052416052416053,0.0866041994112744,3,6105.0,True
0.1221,"frozenset({'RaceEthnicity=White alone', 'Nativity=yes', 'Region=South', 'StateCode=Texas', 'CitizenshipStatus=Born in the U.S.'})",3053,6105,0.8052416052416053,0.7186374058303309,0.8052416052416053,0.0866041994112744,5,6105.0,True
0.12202,"frozenset({'RelatedChild=no', 'Nativity=yes', 'MaritalStatus=Never Married', 'Age=17.00-34.00'})",3534,6101,0.8306834945090968,0.7891907187323146,0.8306834945090968,0.04149277577678223,4,6101.0,True
0.12186,"frozenset({'Sex=Man', 'RaceEthnicity=White alone', 'Nativity=yes', 'WithADisability=no', 'Region=South'})",4033,6093,0.7909075988839652,0.7344408628812299,0.7909075988839652,0.05646673600273533,5,6093.0,True
0.12144,"frozenset({'Sex=Man', 'Nativity=yes', 'Age=34.00-50.00'})",4552,6072,0.8292160737812911,0.8064586994727593,0.8292160737812911,0.022757374308531864,3,6072.0,True
0.1213,"frozenset({'RelatedChild=no', 'Sex=Man', 'CitizenshipStatus=Born in the U.S.', 'Age=17.00-34.00'})",4407,6065,0.8272052761747732,0.8062173814386204,0.8272052761747732,0.020987894736152812,4,6065.0,True
0.1213,"frozenset({'RelatedChild=no', 'Sex=Man', 'Nativity=yes', 'Age=17.00-34.00', 'CitizenshipStatus=Born in the U.S.'})",4407,6065,0.8272052761747732,0.8062173814386204,0.8272052761747732,0.020987894736152812,5,6065.0,True
0.1211,"frozenset({'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.', 'Age=34.00-50.00', 'WithADisability=no'})",3807,6055,0.8591246903385632,0.8203309692671394,0.8591246903385632,0.03879372107142376,4,6055.0,True
0.1211,"frozenset({'WithADisability=no', 'RaceEthnicity=White alone', 'Age=34.00-50.00', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.'})",3807,6055,0.8591246903385632,0.8203309692671394,0.8591246903385632,0.03879372107142376,5,6055.0,True
0.12108,"frozenset({'Sex=Man', 'MaritalStatus=Never Married', 'Age=17.00-34.00'})",4299,6054,0.7509084902543772,0.7117934403349616,0.7509084902543772,0.03911504991941561,3,6054.0,True
0.12106,"frozenset({'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Age=34.00-50.00', 'Nativity=yes'})",3774,6053,0.8703122418635387,0.8330683624801272,0.8703122418635387,0.03724387938341156,5,6053.0,True
0.12094,"frozenset({'RelatedChild=no', 'StateCode=California', 'MaritalStatus=Married'})",3660,6047,0.8997850173639821,0.8579234972677595,0.8997850173639821,0.04186152009622257,3,6047.0,True
0.12094,"frozenset({'RelatedChild=no', 'StateCode=California', 'Region=West', 'MaritalStatus=Married'})",3660,6047,0.8997850173639821,0.8579234972677595,0.8997850173639821,0.04186152009622257,4,6047.0,True
0.12094,"frozenset({'RelatedChild=no', 'Region=West', 'MaritalStatus=Married'})",3660,6047,0.8997850173639821,0.8579234972677595,0.8997850173639821,0.04186152009622257,3,6047.0,True
0.12072,"frozenset({'Region=Northeast', 'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'CitizenshipStatus=Born in the U.S.'})",3616,6036,0.9337309476474487,0.9162057522123894,0.9337309476474487,0.01752519543505926,5,6036.0,True
0.12072,"frozenset({'Region=Northeast', 'RelatedChild=no', 'WithADisability=no', 'RaceEthnicity=White alone', 'Nativity=yes', 'CitizenshipStatus=Born in the U.S.'})",3616,6036,0.9337309476474487,0.9162057522123894,0.9337309476474487,0.01752519543505926,6,6036.0,True
